what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.0.v20080430-1750,org.eclipse.equinox.p2.updatesite,1234355168121
started,bundle,org.eclipse.equinox.preferences,3.2.200.v20080421-2006,org.eclipse.equinox.preferences,1234355168121
started,bundle,org.eclipse.equinox.registry,3.4.0.v20080421-2006,org.eclipse.equinox.registry,1234355168121
started,bundle,org.eclipse.equinox.security,1.0.0.v20080430-1700,org.eclipse.equinox.security,1234355168121
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.0.v20080427-2136,org.eclipse.equinox.simpleconfigurator.manipulator,1234355168121
started,bundle,org.eclipse.help,3.3.100.v20080429,org.eclipse.help,1234355168121
started,bundle,org.eclipse.jdt.apt.core,3.3.100.v20080430-0240,org.eclipse.jdt.apt.core,1234355168121
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.100.v20080407-1345,org.eclipse.jdt.apt.pluggable.core,1234355168121
started,bundle,org.eclipse.jdt.core,3.4.0.v_858,org.eclipse.jdt.core,1234355168121
started,bundle,org.eclipse.jdt.core.manipulation,1.2.0.v20080430-0100,org.eclipse.jdt.core.manipulation,1234355168121
started,bundle,org.eclipse.jdt.launching,3.4.0.v20080407,org.eclipse.jdt.launching,1234355168121
started,bundle,org.eclipse.jdt.ui,3.4.0.v20080430-0100,org.eclipse.jdt.ui,1234355168121
started,bundle,org.eclipse.jface,3.4.0.I20080501-1300a,org.eclipse.jface,1234355168121
started,bundle,org.eclipse.ltk.core.refactoring,3.4.0.v20080430-0100,org.eclipse.ltk.core.refactoring,1234355168121
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.0.v20080430-0100,org.eclipse.ltk.ui.refactoring,1234355168121
started,bundle,org.eclipse.mylyn.context.core,3.0.0.I20080327-1500,org.eclipse.mylyn.context.core,1234355168121
started,bundle,org.eclipse.mylyn.context.ui,3.0.0.I20080327-1500,org.eclipse.mylyn.context.ui,1234355168121
started,bundle,org.eclipse.mylyn.tasks.core,3.0.0.I20080327-1500,org.eclipse.mylyn.tasks.core,1234355168121
started,bundle,org.eclipse.pde,3.4.0.v20080326-1300,org.eclipse.pde,1234355168121
started,bundle,org.eclipse.pde.core,3.4.0.v20080430-1001,org.eclipse.pde.core,1234355168121
started,bundle,org.eclipse.pde.ui,3.4.0.v20080501-1300,org.eclipse.pde.ui,1234355168121
started,bundle,org.eclipse.team.core,3.4.0.I20080428,org.eclipse.team.core,1234355168121
started,bundle,org.eclipse.team.ui,3.4.0.I20080422,org.eclipse.team.ui,1234355168121
started,bundle,org.eclipse.ui,3.4.0.I20080501-1300a,org.eclipse.ui,1234355168121
started,bundle,org.eclipse.ui.console,3.3.0.v20080425,org.eclipse.ui.console,1234355168121
