what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.jst.jsp.ui,1.1.311.v200810210016,org.eclipse.jst.jsp.ui,1232724528148
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.202.v200806190413,org.eclipse.jst.ws.axis2.ui,1232724528157
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.300.v200805140230,org.eclipse.jst.ws.uddiregistry,1232724528158
stopped,bundle,org.eclipse.jst.ws.ui,1.0.303.v200808070608,org.eclipse.jst.ws.ui,1232724528159
stopped,bundle,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui,1232724528160
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.bugzilla.ui,1232724528160
stopped,bundle,org.eclipse.mylyn.ide.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.ide.ui,1232724528160
stopped,bundle,org.eclipse.mylyn.team.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.team.ui,1232724528160
stopped,bundle,org.eclipse.mylyn.resources.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.resources.ui,1232724528161
stopped,bundle,org.eclipse.mylyn.context.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.context.ui,1232724528161
stopped,bundle,org.eclipse.mylyn.help.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.help.ui,1232724528162
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.tasks.bugs,1232724528162
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.tasks.ui,1232724528165
stopped,bundle,com.aptana.ide.js.docgen,1.2.1.020234,com.aptana.ide.js.docgen,1232724528197
stopped,bundle,com.aptana.ide.debug.ui,1.2.1.020234,com.aptana.ide.debug.ui,1232724528197
stopped,bundle,com.aptana.ide.ssh,1.2.1.020234,com.aptana.ide.ssh,1232724528197
stopped,bundle,com.aptana.ide.server.cloud,1.2.1.020234,com.aptana.ide.server.cloud,1232724528198
stopped,bundle,com.aptana.ide.db.ui,1.2.1.020234,com.aptana.ide.db.ui,1232724528198
stopped,bundle,com.aptana.ide.framework.jaxer.server.linux,1.2.1.020234,com.aptana.ide.framework.jaxer.server.linux,1232724528198
stopped,bundle,com.aptana.ide.framework.jaxer,1.2.1.020234,com.aptana.ide.framework.jaxer,1232724528198
stopped,bundle,com.aptana.ide.documentation,1.2.1.020234,com.aptana.ide.documentation,1232724528198
stopped,bundle,com.aptana.ide.scripting,1.2.1.020234,com.aptana.ide.scripting,1232724528198
stopped,bundle,com.aptana.ide.editor.xml,1.2.1.020234,com.aptana.ide.editor.xml,1232724528198
stopped,bundle,com.aptana.ide.editor.html,1.2.1.020234,com.aptana.ide.editor.html,1232724528199
stopped,bundle,com.aptana.ide.editor.css,1.2.1.020234,com.aptana.ide.editor.css,1232724528199
