what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.compatibility,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.compatibility,1232724578972
started,bundle,org.eclipse.mylyn.context.core,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.context.core,1232724578972
started,bundle,org.eclipse.mylyn.context.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.context.ui,1232724578973
started,bundle,org.eclipse.mylyn.monitor.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.monitor.ui,1232724578973
started,bundle,org.eclipse.mylyn.tasks.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.tasks.ui,1232724578974
started,bundle,org.eclipse.mylyn.team.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.team.ui,1232724578974
started,bundle,org.eclipse.pde,3.4.0.v20080603,org.eclipse.pde,1232724578974
started,bundle,org.eclipse.pde.core,3.4.0.v20080903-1700,org.eclipse.pde.core,1232724578988
started,bundle,org.eclipse.pde.ui,3.4.0.v20080803-1700,org.eclipse.pde.ui,1232724578989
started,bundle,org.eclipse.team.cvs.core,3.3.101.r34x_20080827,org.eclipse.team.cvs.core,1232724578990
started,bundle,org.eclipse.team.cvs.ui,3.3.100.I20080604,org.eclipse.team.cvs.ui,1232724579000
started,bundle,org.eclipse.ui.views.log,1.0.0.v20080803-1700,org.eclipse.ui.views.log,1232724579001
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1232724579794
started,bundle,org.eclipse.pde.api.tools,1.0.0.v20080730_r341,org.eclipse.pde.api.tools,1232724581853
started,bundle,net.confex.editor,0.9.16,net.confex.editor,1232724586394
started,bundle,net.confex.customxml,0.9.16,net.confex.customxml,1232724586726
started,bundle,net.confex.db,0.9.16,net.confex.db,1232724586821
started,bundle,net.confex.sqlexplorer,0.9.16,net.confex.sqlexplorer,1232724586925
started,bundle,net.confex,0.9.19,net.confex,1232724586929
started,bundle,net.confex.db.ora,0.9.16,net.confex.db.ora,1232724587078
opened,view,net.confex,0.9.19,net.confex.view.navigationView,1232724587183
activated,view,net.confex,0.9.19,net.confex.view.navigationView,1232724587236
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1232724587551
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1232724587783
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1232724588823
