what,kind,bundleId,bundleVersion,description,time
started,bundle,com.aptana.ide.logging,1.2.1.020234,com.aptana.ide.logging,1232724435219
started,bundle,com.aptana.ide.professional.licensing,1.2.1.019949_200811212258,com.aptana.ide.professional.licensing,1232724435220
started,bundle,com.aptana.ide.samples,1.2.1.020234,com.aptana.ide.samples,1232724435220
started,bundle,com.aptana.ide.server,1.2.1.020234,com.aptana.ide.server,1232724435220
started,bundle,com.aptana.ide.server.cloud,1.2.1.020234,com.aptana.ide.server.cloud,1232724435220
started,bundle,com.aptana.ide.server.core,1.2.1.020234,com.aptana.ide.server.core,1232724435221
started,bundle,com.aptana.ide.server.jetty,1.2.1.020234,com.aptana.ide.server.jetty,1232724435221
started,bundle,com.aptana.ide.server.ui,1.2.1.020234,com.aptana.ide.server.ui,1232724435222
started,bundle,com.aptana.ide.syncing,1.2.1.020234,com.aptana.ide.syncing,1232724435222
started,bundle,com.aptana.ide.update,1.2.1.020234,com.aptana.ide.update,1232724435222
started,bundle,org.tigris.subversion.clientadapter,1.5.1,org.tigris.subversion.clientadapter,1232724435222
started,bundle,org.tigris.subversion.subclipse.core,1.4.2.00001,org.tigris.subversion.subclipse.core,1232724435223
started,bundle,org.tigris.subversion.subclipse.ui,1.4.2,org.tigris.subversion.subclipse.ui,1232724435224
started,bundle,org.eclipse.wst.common.emf,1.1.203.v200811022047,org.eclipse.wst.common.emf,1232724435224
started,bundle,org.eclipse.wst.common.project.facet.core,1.3.4.v200810151458,org.eclipse.wst.common.project.facet.core,1232724435225
started,bundle,org.maven.ide.components.maven_model_edit,1.0.0.20080905-0917,org.maven.ide.components.maven_model_edit,1232724435225
started,bundle,org.maven.ide.eclipse,0.9.6.20080905-0917,org.maven.ide.eclipse,1232724435225
started,bundle,org.maven.ide.eclipse.jdt,0.9.6.20080905-0917,org.maven.ide.eclipse.jdt,1232724435225
started,bundle,org.eclipse.ui.forms,3.3.101.v20080708_34x,org.eclipse.ui.forms,1232724435255
started,bundle,org.eclipse.mylyn.tasks.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.tasks.ui,1232724435487
started,bundle,org.eclipse.mylyn.team.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.team.ui,1232724435555
started,bundle,com.aptana.ide.debug.core,1.2.1.020234,com.aptana.ide.debug.core,1232724435678
started,bundle,org.eclipse.mylyn.monitor.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.monitor.ui,1232724436823
started,bundle,org.eclipse.jsch.core,1.1.100.I20080604,org.eclipse.jsch.core,1232724437397
started,bundle,org.eclipse.team.cvs.core,3.3.101.r34x_20080827,org.eclipse.team.cvs.core,1232724437397
