what,kind,bundleId,bundleVersion,description,time
stopped,bundle,com.aptana.ide.professional,1.2.1.019949_200811212258,com.aptana.ide.professional,1232724528200
stopped,bundle,com.aptana.ide.syncing.professional,1.2.1.019949_200811212258,com.aptana.ide.syncing.professional,1232724528204
stopped,bundle,com.aptana.ide.syncing,1.2.1.020234,com.aptana.ide.syncing,1232724528204
stopped,bundle,org.eclipse.eclipsemonkey.lang.javascript,1.2.1.020234,org.eclipse.eclipsemonkey.lang.javascript,1232724528204
stopped,bundle,org.eclipse.eclipsemonkey.ui,1.2.1.020234,org.eclipse.eclipsemonkey.ui,1232724528205
stopped,bundle,com.aptana.ide.editor.js,1.2.1.020234,com.aptana.ide.editor.js,1232724528205
stopped,bundle,com.aptana.ide.editor.text,1.2.1.020234,com.aptana.ide.editor.text,1232724528206
stopped,bundle,com.aptana.ide.samples,1.2.1.020234,com.aptana.ide.samples,1232724528206
stopped,bundle,com.aptana.ide.search,1.2.1.020234,com.aptana.ide.search,1232724528206
stopped,bundle,com.aptana.ide.search.epl,1.2.1.020234,com.aptana.ide.search.epl,1232724528207
stopped,bundle,com.aptana.ide.io.file,1.2.1.020234,com.aptana.ide.io.file,1232724528207
stopped,bundle,com.aptana.ide.editors.codeassist,1.2.1.020234,com.aptana.ide.editors.codeassist,1232724528208
stopped,bundle,com.aptana.ide.intro,1.2.1.020234,com.aptana.ide.intro,1232724528208
stopped,bundle,com.aptana.ide.extras,1.2.1.020234,com.aptana.ide.extras,1232724528208
stopped,bundle,com.aptana.ide.update,1.2.1.020234,com.aptana.ide.update,1232724528208
stopped,bundle,com.aptana.ide.server.jetty,1.2.1.020234,com.aptana.ide.server.jetty,1232724528208
stopped,bundle,com.aptana.ide.server.ui,1.2.1.020234,com.aptana.ide.server.ui,1232724528208
stopped,bundle,com.aptana.ide.logging,1.2.1.020234,com.aptana.ide.logging,1232724528208
stopped,bundle,com.aptana.ide.snippets,1.2.1.020234,com.aptana.ide.snippets,1232724528209
stopped,bundle,com.aptana.ide.editors,1.2.1.020234,com.aptana.ide.editors,1232724528209
stopped,bundle,com.aptana.ide.internet.proxy,1.2.1.020234,com.aptana.ide.internet.proxy,1232724528210
stopped,bundle,com.aptana.ide.professional.licensing,1.2.1.019949_200811212258,com.aptana.ide.professional.licensing,1232724528210
stopped,bundle,org.eclipse.eclipsemonkey.doms,1.2.1.020234,org.eclipse.eclipsemonkey.doms,1232724528210
stopped,bundle,org.eclipse.eclipsemonkey,1.2.1.020234,org.eclipse.eclipsemonkey,1232724528210
stopped,bundle,com.aptana.ide.core.ui,1.2.1.020234,com.aptana.ide.core.ui,1232724528210
