what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.configurator,3.2.200.v20080417,org.eclipse.update.configurator,1234355169543
started,bundle,org.eclipse.update.core,3.2.200.v20080428,org.eclipse.update.core,1234355169543
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080501-0100,,1234355169715
started,bundle,org.eclipse.search,3.4.0.v20080430-0100,org.eclipse.search,1234355169840
started,bundle,org.tigris.subversion.subclipse.mylyn,2.0.0,org.tigris.subversion.subclipse.mylyn,1234355169872
started,bundle,org.eclipse.mylyn.bugzilla.ide,3.0.0.I20080327-1500,org.eclipse.mylyn.bugzilla.ide,1234355169872
started,bundle,org.eclipse.mylyn.monitor.ui,3.0.0.I20080327-1500,org.eclipse.mylyn.monitor.ui,1234355169965
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080501-0100,,1234355171309
activated,view,org.eclipse.ui.views,3.3.0.I20080501-1300a,org.eclipse.ui.views.ContentOutline,1234355201973
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080430-0100,org.eclipse.jdt.ui.CompilationUnitEditor,1234355206318
activated,view,org.eclipse.jdt.ui,3.4.0.v20080430-0100,org.eclipse.jdt.ui.PackageExplorer,1234355228414
started,bundle,org.eclipse.wst.sse.core,1.1.300.v200805010322,org.eclipse.wst.sse.core,1234355229445
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080430-0100,org.eclipse.jdt.ui.CompilationUnitEditor,1234355237101
activated,view,org.eclipse.jdt.ui,3.4.0.v20080430-0100,org.eclipse.jdt.ui.PackageExplorer,1234355311955
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080501-0100,,1234355371092
started,bundle,org.eclipse.wst.xml.core,1.1.300.v200805011940,org.eclipse.wst.xml.core,1234355451680
started,bundle,org.eclipse.pde.api.tools,1.0.0.v20080501-1300,org.eclipse.pde.api.tools,1234355471085
started,bundle,org.eclipse.ant.ui,3.3.0.v20080425,org.eclipse.ant.ui,1234355504270
started,bundle,org.eclipse.pde.build,3.4.0.v20080430,org.eclipse.pde.build,1234355767424
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080501-0100,,1234355771501
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080501-0100,,1234355788654
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080501-0100,,1234355819617
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080501-0100,,1234355825257
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080501-0100,,1234355842846
executed,command,org.eclipse.ui,3.4.0.I20080501-1300a,org.eclipse.ui.help.aboutAction,1234355842893
