what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.emf.ecore.edit,2.4.0.v200806091234,org.eclipse.emf.ecore.edit,1234355168106
started,bundle,org.eclipse.emf.ecore.xmi,2.4.0.v200806091234,org.eclipse.emf.ecore.xmi,1234355168106
started,bundle,org.eclipse.emf.edit,2.4.0.v200806091234,org.eclipse.emf.edit,1234355168106
started,bundle,org.eclipse.epp.usagedata.gathering,1.0.0.N200805052215,org.eclipse.epp.usagedata.gathering,1234355168106
started,bundle,org.eclipse.epp.usagedata.recording,1.0.0.N200805052215,org.eclipse.epp.usagedata.recording,1234355168106
started,bundle,org.eclipse.equinox.app,1.1.0.v20080421-2006,org.eclipse.equinox.app,1234355168106
started,bundle,org.eclipse.equinox.common,3.4.0.v20080421-2006,org.eclipse.equinox.common,1234355168106
started,bundle,org.eclipse.equinox.frameworkadmin,1.0.0.v20080430-1750,org.eclipse.equinox.frameworkadmin,1234355168106
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.0.v20080429-2345,org.eclipse.equinox.frameworkadmin.equinox,1234355168106
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.0.0.v20080430-1750,org.eclipse.equinox.p2.artifact.repository,1234355168106
started,bundle,org.eclipse.equinox.p2.core,1.0.0.v20080427-2136,org.eclipse.equinox.p2.core,1234355168106
started,bundle,org.eclipse.equinox.p2.director,1.0.0.v20080428-1800,org.eclipse.equinox.p2.director,1234355168106
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.0.v20080428-2312,org.eclipse.equinox.p2.directorywatcher,1234355168106
started,bundle,org.eclipse.equinox.p2.engine,1.0.0.v20080428-2312,org.eclipse.equinox.p2.engine,1234355168106
started,bundle,org.eclipse.equinox.p2.exemplarysetup,1.0.0.v20080427-2136,org.eclipse.equinox.p2.exemplarysetup,1234355168106
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.0.0.v20080501-1238,org.eclipse.equinox.p2.extensionlocation,1234355168106
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.0.v20080427-2136,org.eclipse.equinox.p2.garbagecollector,1234355168106
started,bundle,org.eclipse.equinox.p2.metadata,1.0.0.v20080427-2136,org.eclipse.equinox.p2.metadata,1234355168106
started,bundle,org.eclipse.equinox.p2.metadata.generator,1.0.0.v20080501-1238,org.eclipse.equinox.p2.metadata.generator,1234355168106
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.0.0.v20080430-1750,org.eclipse.equinox.p2.metadata.repository,1234355168106
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.0.v20080501-1800,org.eclipse.equinox.p2.reconciler.dropins,1234355168106
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,1.0.0.v20080428-1800,org.eclipse.equinox.p2.touchpoint.eclipse,1234355168106
started,bundle,org.eclipse.equinox.p2.ui,1.0.0.V20080501-0100,org.eclipse.equinox.p2.ui,1234355168106
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.0.v20080430-1750,org.eclipse.equinox.p2.ui.sdk,1234355168106
started,bundle,org.eclipse.equinox.p2.updatechecker,1.0.0.v20080427-2136,org.eclipse.equinox.p2.updatechecker,1234355168121
