what,kind,bundleId,bundleVersion,description,time
activated,perspective,org.eclipse.jdt.ui,,org.eclipse.jdt.ui.JavaPerspective,1234355168106
started,bundle,org.eclipse.osgi,3.4.0.v20080427-0830,org.eclipse.osgi,1234355168106
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.0.v20080428-1800,org.eclipse.equinox.simpleconfigurator,1234355168106
started,bundle,com.ibm.icu,3.8.1.v20080402,com.ibm.icu,1234355168106
started,bundle,com.omondo.uml.core,3.4.0.v20080905,com.omondo.uml.core,1234355168106
started,bundle,org.eclipse.compare,3.4.0.I20080425,org.eclipse.compare,1234355168106
started,bundle,org.eclipse.core.contenttype,3.3.0.v20080414,org.eclipse.core.contenttype,1234355168106
started,bundle,org.eclipse.core.databinding,1.1.0.I20080425-1551,org.eclipse.core.databinding,1234355168106
started,bundle,org.eclipse.core.expressions,3.4.0.v20080430-0100,org.eclipse.core.expressions,1234355168106
started,bundle,org.eclipse.core.filebuffers,3.4.0.v20080430-0100,org.eclipse.core.filebuffers,1234355168106
started,bundle,org.eclipse.core.filesystem,1.2.0.v20080421-1805,org.eclipse.core.filesystem,1234355168106
started,bundle,org.eclipse.core.jobs,3.4.0.v20080310,org.eclipse.core.jobs,1234355168106
started,bundle,org.eclipse.core.net,1.1.0.I20080425,org.eclipse.core.net,1234355168106
started,bundle,org.eclipse.core.resources,3.4.0.v20080430-0005,org.eclipse.core.resources,1234355168106
started,bundle,org.eclipse.core.runtime,3.4.0.v20080421-1805,org.eclipse.core.runtime,1234355168106
started,bundle,org.eclipse.core.runtime.compatibility,3.2.0.v20071008,org.eclipse.core.runtime.compatibility,1234355168106
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.100.v20070502,org.eclipse.core.runtime.compatibility.auth,1234355168106
started,bundle,org.eclipse.core.variables,3.2.100.v20080324-1600,org.eclipse.core.variables,1234355168106
started,bundle,org.eclipse.debug.core,3.4.0.v20080430-1630,org.eclipse.debug.core,1234355168106
started,bundle,org.eclipse.ecf,2.0.0.v20080428-0800,org.eclipse.ecf,1234355168106
started,bundle,org.eclipse.ecf.filetransfer,2.0.0.v20080428-0800,org.eclipse.ecf.filetransfer,1234355168106
started,bundle,org.eclipse.ecf.identity,2.0.0.v20080428-0800,org.eclipse.ecf.identity,1234355168106
started,bundle,org.eclipse.ecf.provider.filetransfer,2.0.0.v20080428-0800,org.eclipse.ecf.provider.filetransfer,1234355168106
started,bundle,org.eclipse.emf.common,2.4.0.v200806091234,org.eclipse.emf.common,1234355168106
started,bundle,org.eclipse.emf.ecore,2.4.0.v200806091234,org.eclipse.emf.ecore,1234355168106
