what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.editors,3.4.0.v20080430-0100,org.eclipse.ui.editors,1234355168121
started,bundle,org.eclipse.ui.ide,3.4.0.I20080430-1800,org.eclipse.ui.ide,1234355168121
started,bundle,org.eclipse.ui.net,1.0.0.I20080415,org.eclipse.ui.net,1234355168121
started,bundle,org.eclipse.ui.views,3.3.0.I20080501-1300a,org.eclipse.ui.views,1234355168121
started,bundle,org.eclipse.ui.views.log,1.0.0.v20080422-0800,org.eclipse.ui.views.log,1234355168121
started,bundle,org.eclipse.ui.workbench,3.4.0.I20080501-0100,org.eclipse.ui.workbench,1234355168121
started,bundle,org.eclipse.ui.workbench.texteditor,3.4.0.v20080430-0100,org.eclipse.ui.workbench.texteditor,1234355168121
started,bundle,org.eclipse.uml2.common.edit,1.4.0.v200805131030,org.eclipse.uml2.common.edit,1234355168121
started,bundle,org.eclipse.uml2.uml,2.2.0.v200805141133,org.eclipse.uml2.uml,1234355168121
started,bundle,org.eclipse.uml2.uml.edit,2.2.0.v200805131030,org.eclipse.uml2.uml.edit,1234355168121
started,bundle,org.tigris.subversion.subclipse.core,1.2.4,org.tigris.subversion.subclipse.core,1234355168121
started,bundle,org.tigris.subversion.subclipse.ui,1.2.4,org.tigris.subversion.subclipse.ui,1234355168121
started,bundle,org.eclipse.jsch.core,1.1.100.I20080415,org.eclipse.jsch.core,1234355168231
started,bundle,org.eclipse.team.cvs.core,3.3.100.I20080428,org.eclipse.team.cvs.core,1234355168246
started,bundle,org.eclipse.mylyn.compatibility,3.0.0.I20080327-1500,org.eclipse.mylyn.compatibility,1234355168293
started,bundle,org.eclipse.mylyn.web.core,3.0.0.I20080327-1500,org.eclipse.mylyn.web.core,1234355168340
started,bundle,org.eclipse.team.cvs.ui,3.3.100.I20080425,org.eclipse.team.cvs.ui,1234355168496
started,bundle,org.eclipse.mylyn.bugzilla.core,3.0.0.I20080327-1500,org.eclipse.mylyn.bugzilla.core,1234355168512
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.0.0.I20080327-1500,org.eclipse.mylyn.bugzilla.ui,1234355168559
started,bundle,org.eclipse.ui.forms,3.3.100.v20080414,org.eclipse.ui.forms,1234355168606
started,bundle,org.eclipse.mylyn.java.ui,3.0.0.I20080327-1500,org.eclipse.mylyn.java.ui,1234355169121
started,bundle,org.eclipse.epp.usagedata.ui,1.0.0.N200805052215,org.eclipse.epp.usagedata.ui,1234355169168
started,bundle,org.eclipse.mylyn.tasks.ui,3.0.0.I20080327-1500,org.eclipse.mylyn.tasks.ui,1234355169356
started,bundle,org.eclipse.mylyn.team.ui,3.0.0.I20080327-1500,org.eclipse.mylyn.team.ui,1234355169387
started,bundle,org.eclipse.update.scheduler,3.2.100.v20080404,org.eclipse.update.scheduler,1234355169387
