what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233843111848
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233843116965
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233843117146
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233843117611
activated,view,net.confex,0.9.19,net.confex.view.navigationView,1233843118258
opened,editor,net.confex.editor,0.9.16,net.confex.editor.editors.ConfexEditor,1233843118271
activated,editor,net.confex.editor,0.9.16,net.confex.editor.editors.ConfexEditor,1233843118484
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233843120972
closed,editor,net.confex.editor,0.9.16,net.confex.editor.editors.ConfexEditor,1233843120973
activated,view,net.confex,0.9.19,net.confex.view.navigationView,1233843122546
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233843182441
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233843182674
activated,view,net.confex,0.9.19,net.confex.view.navigationView,1233843236030
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233843251658
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233843266804
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233843270870
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233852307100
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233852309212
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233853689680
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233853691998
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233903249085
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233903273396
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233904272382
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233904273565
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233904382457
